1e-06,0,1.1,0
2.99998e-06,0,1.1,0
5.9999e-06,0,1.09999,0
9.9997e-06,0,1.09999,0
1.49993e-05,0,1.09999,0
2.09986e-05,0,1.09998,0
2.79975e-05,0,1.09997,0
3.59958e-05,0,1.09996,0
4.49934e-05,0,1.09996,0
5.49901e-05,0,1.09995,0
6.59857e-05,0,1.09993,0
7.798e-05,0,1.09992,0
9.09727e-05,0,1.09991,0
0.000104964,0,1.0999,0
0.000119952,0,1.09988,0
0.000135939,0,1.09986,0
0.000152922,0,1.09985,0
0.000170903,0,1.09983,0
0.00018988,0,1.09981,0
0.000209854,0,1.09979,0
0.000230823,0,1.09977,0
0.000252788,0,1.09975,0
0.000275747,0,1.09972,0
0.000299701,0,1.0997,0
0.000324649,0,1.09968,0
0.000350591,0,1.09965,0
0.000377525,0,1.09962,0
0.000405452,0,1.09959,0
0.000434371,0,1.09957,0
0.000464281,0,1.09954,0
0.000495182,0,1.0995,0
0.000527073,0,1.09947,0
0.000559954,0,1.09944,0
0.000593823,0,1.09941,0
0.00062868,0,1.09937,0
0.000664525,0,1.09934,0
0.000701357,0,1.0993,0
0.000739174,0,1.09926,0
0.000777977,0,1.09922,0
0.000817764,0,1.09918,0
0.000858535,0,1.09914,0
0.000900288,0,1.0991,0
0.000943024,0,1.09906,0
0.000986741,0,1.09901,0
0.00103144,0,1.09897,0
0.00107711,0,1.09892,0
0.00112377,0,1.09888,0
0.0011714,0,1.09883,0
0.00122001,0,1.09878,0
0.00126959,0,1.09873,0
0.00132015,0,1.09868,0
0.00137169,0,1.09863,0
0.00142419,0,1.09858,0
0.00147767,0,1.09852,0
0.00153212,0,1.09847,0
0.00158753,0,1.09841,0
0.00164392,0,1.09836,0
0.00170127,0,1.0983,0
0.00175959,0,1.09824,0
0.00181887,0,1.09818,0
0.00187912,0,1.09812,0
0.00194033,0,1.09806,0
0.0020025,0,1.098,0
0.00206563,0,1.09793,0
0.00212971,0,1.09787,0
0.00219476,0,1.09781,0
0.00226076,0,1.09774,0
0.00232772,0,1.09767,0
0.00239563,0,1.0976,0
0.00246449,0,1.09754,0
0.00253431,0,1.09747,0
0.00260507,0,1.09739,0
0.00267678,0,1.09732,0
0.00274944,0,1.09725,0
0.00282304,0,1.09718,0
0.00289758,0,1.0971,0
0.00297307,0,1.09703,0
0.0030495,0,1.09695,0
0.00312686,0,1.09687,0
0.00320517,0,1.09679,0
0.00328441,0,1.09672,0
0.00336458,0,1.09664,0
0.00344569,0,1.09655,0
0.00352773,0,1.09647,0
0.0036107,0,1.09639,0
0.00369459,0,1.09631,0
0.00377942,0,1.09622,0
0.00386516,0,1.09613,0
0.00395183,0,1.09605,0
0.00403942,0,1.09596,0
0.00412793,0,1.09587,0
0.00421736,0,1.09578,0
0.0043077,0,1.09569,0
0.00439895,0,1.0956,0
0.00449112,0,1.09551,0
0.0045842,0,1.09542,0
0.00467819,0,1.09532,0
0.00477308,0,1.09523,0
0.00486888,0,1.09513,0
0.00496558,0,1.09503,0
0.00506318,0,1.09494,0
0.00516168,0,1.09484,0
0.00526108,0,1.09474,0
0.00536137,0,1.09464,0
0.00546255,0,1.09454,0
0.00556462,0,1.09444,0
0.00566759,0,1.09433,0
0.00577144,0,1.09423,0
0.00587617,0,1.09412,0
0.00598179,0,1.09402,0
0.00608829,0,1.09391,0
0.00619566,0,1.0938,0
0.00630391,0,1.0937,0
0.00641304,0,1.09359,0
0.00652304,0,1.09348,0
0.0066339,0,1.09337,0
0.00674564,0,1.09325,0
0.00685824,0,1.09314,0
0.0069717,0,1.09303,0
0.00708602,0,1.09291,0
0.0072012,0,1.0928,0
0.00731724,0,1.09268,0
0.00743413,0,1.09257,0
0.00755187,0,1.09245,0
0.00767046,0,1.09233,0
0.0077899,0,1.09221,0
0.00791018,0,1.09209,0
0.00803131,0,1.09197,0
0.00815327,0,1.09185,0
0.00827607,0,1.09172,0
0.0083997,0,1.0916,0
0.00852417,0,1.09148,0
0.00864947,0,1.09135,0
0.00877559,0,1.09122,0
0.00890254,0,1.0911,0
0.00903031,0,1.09097,0
0.00915889,0,1.09084,0
0.0092883,0,1.09071,0
0.00941852,0,1.09058,0
0.00954955,0,1.09045,0
0.00968139,0,1.09032,0
0.00981404,0,1.09019,0
0.00994749,0,1.09005,0
0.0100817,0,1.08992,0
0.0102168,0,1.08978,0
0.0103526,0,1.08965,0
0.0104893,0,1.08951,0
0.0106267,0,1.08937,0
0.0107649,0,1.08924,0
0.0109039,0,1.0891,0
0.0110437,0,1.08896,0
0.0111843,0,1.08882,0
0.0113256,0,1.08867,0
0.0114677,0,1.08853,0
0.0116106,0,1.08839,0
0.0117542,0,1.08825,0
0.0118987,0,1.0881,0
0.0120438,0,1.08796,0
0.0121898,0,1.08781,0
0.0123365,0,1.08766,0
0.0124839,0,1.08752,0
0.0126321,0,1.08737,0
0.0127811,0,1.08722,0
0.0129307,0,1.08707,0
0.0130812,0,1.08692,0
0.0132323,0,1.08677,0
0.0133842,0,1.08662,0
0.0135369,0,1.08646,0
0.0136902,0,1.08631,0
0.0138443,0,1.08616,0
0.0139991,0,1.086,0
0.0141547,0,1.08585,0
0.0143109,0,1.08569,0
0.0144679,0,1.08553,0
0.0146256,0,1.08537,0
0.014784,0,1.08522,0
0.014943,0,1.08506,0
0.0151028,0,1.0849,0
0.0152633,0,1.08474,0
0.0154245,0,1.08458,0
0.0155864,0,1.08441,0
0.0157489,0,1.08425,0
0.0159122,0,1.08409,0
0.0160761,0,1.08392,0
0.0162407,0,1.08376,0
0.016406,0,1.08359,0
0.0165719,0,1.08343,0
0.0167386,0,1.08326,0
0.0169058,0,1.08309,0
0.0170738,0,1.08293,0
0.0172424,0,1.08276,0
0.0174117,0,1.08259,0
0.0175816,0,1.08242,0
0.0177521,0,1.08225,0
0.0179233,0,1.08208,0
0.0180952,0,1.0819,0
0.0182677,0,1.08173,0
0.0184408,0,1.08156,0
0.0186146,0,1.08139,0
0.0187889,0,1.08121,0
0.0189639,0,1.08104,0
0.0191396,0,1.08086,0
0.0193158,0,1.08068,0
0.0194927,0,1.08051,0
0.0196701,0,1.08033,0
0.0198482,0,1.08015,0
0.0200269,0,1.07997,0
0.0202062,0,1.07979,0
0.020386,0,1.07961,0
0.0205665,0,1.07943,0
0.0207475,0,1.07925,0
0.0209292,0,1.07907,0
0.0211114,0,1.07889,0
0.0212942,0,1.07871,0
0.0214776,0,1.07852,0
0.0216615,0,1.07834,0
0.021846,0,1.07815,0
0.0220311,0,1.07797,0
0.0222167,0,1.07778,0
0.0224029,0,1.0776,0
0.0225896,0,1.07741,0
0.0227769,0,1.07722,0
0.0229648,0,1.07704,0
0.0231531,0,1.07685,0
0.023342,0,1.07666,0
0.0235315,0,1.07647,0
0.0237215,0,1.07628,0
0.0239119,0,1.07609,0
0.024103,0,1.0759,0
0.0242945,0,1.07571,0
0.0244866,0,1.07551,0
0.0246791,0,1.07532,0
0.0248722,0,1.07513,0
0.0250657,0,1.07493,0
0.0252598,0,1.07474,0
0.0254544,0,1.07455,0
0.0256494,0,1.07435,0
0.025845,0,1.07416,0
0.026041,0,1.07396,0
0.0262375,0,1.07376,0
0.0264345,0,1.07357,0
0.0266319,0,1.07337,0
0.0268298,0,1.07317,0
0.0270282,0,1.07297,0
0.0272271,0,1.07277,0
0.0274264,0,1.07257,0
0.0276261,0,1.07237,0
0.0278263,0,1.07217,0
0.0280269,0,1.07197,0
0.028228,0,1.07177,0
0.0284295,0,1.07157,0
0.0286315,0,1.07137,0
0.0288338,0,1.07117,0
0.0290366,0,1.07096,0
0.0292399,0,1.07076,0
0.0294435,0,1.07056,0
0.0296475,0,1.07035,0
0.029852,0,1.07015,0
0.0300568,0,1.06994,0
0.0302621,0,1.06974,0
0.0304677,0,1.06953,0
0.0306738,0,1.06933,0
0.0308802,0,1.06912,0
0.031087,0,1.06891,0
0.0312942,0,1.06871,0
0.0315017,0,1.0685,0
0.0317096,0,1.06829,0
0.0319179,0,1.06808,0
0.0321266,0,1.06787,0
0.0323356,0,1.06766,0
0.032545,0,1.06746,0
0.0327547,0,1.06725,0
0.0329647,0,1.06704,0
0.0331751,0,1.06682,0
0.0333859,0,1.06661,0
0.0335969,0,1.0664,0
0.0338083,0,1.06619,0
0.03402,0,1.06598,0
0.0342321,0,1.06577,0
0.0344444,0,1.06556,0
0.0346571,0,1.06534,0
0.0348701,0,1.06513,0
0.0350834,0,1.06492,0
0.0352969,0,1.0647,0
0.0355108,0,1.06449,0
0.035725,0,1.06428,0
0.0359394,0,1.06406,0
0.0361541,0,1.06385,0
0.0363691,0,1.06363,0
0.0365844,0,1.06342,0
0.0367999,0,1.0632,0
0.0370157,0,1.06298,0
0.0372318,0,1.06277,0
0.0374481,0,1.06255,0
0.0376647,0,1.06234,0
0.0378815,0,1.06212,0
0.0380986,0,1.0619,0
0.0383159,0,1.06168,0
0.0385334,0,1.06147,0
0.0387512,0,1.06125,0
0.0389692,0,1.06103,0
0.0391874,0,1.06081,0
0.0394058,0,1.06059,0
0.0396244,0,1.06038,0
0.0398433,0,1.06016,0
0.0400623,0,1.05994,0
0.0402816,0,1.05972,0
0.040501,0,1.0595,0
0.0407206,0,1.05928,0
0.0409404,0,1.05906,0
0.0411604,0,1.05884,0
0.0413806,0,1.05862,0
0.041601,0,1.0584,0
0.0418215,0,1.05818,0
0.0420422,0,1.05796,0
0.042263,0,1.05774,0
0.042484,0,1.05752,0
0.0427051,0,1.05729,0
0.0429264,0,1.05707,0
0.0431478,0,1.05685,0
0.0433694,0,1.05663,0
0.0435911,0,1.05641,0
0.0438129,0,1.05619,0
0.0440349,0,1.05597,0
0.0442569,0,1.05574,0
0.0444791,0,1.05552,0
0.0447014,0,1.0553,0
0.0449238,0,1.05508,0
0.0451463,0,1.05485,0
0.0453689,0,1.05463,0
0.0455916,0,1.05441,0
0.0458144,0,1.05419,0
0.0460373,0,1.05396,0
0.0462602,0,1.05374,0
0.0464832,0,1.05352,0
0.0467063,0,1.05329,0
0.0469295,0,1.05307,0
0.0471527,0,1.05285,0
0.047376,0,1.05262,0
0.0475993,0,1.0524,0
0.0478227,0,1.05218,0
0.0480461,0,1.05195,0
0.0482695,0,1.05173,0
0.048493,0,1.05151,0
0.0487165,0,1.05128,0
0.0489401,0,1.05106,0
0.0491636,0,1.05084,0
0.0493872,0,1.05061,0
0.0496108,0,1.05039,0
0.0498344,0,1.05017,0
0.050058,0,1.04994,0
0.0502816,0,1.04972,0
0.0505052,0,1.04949,0
0.0507288,0,1.04927,0
0.0509524,0,1.04905,0
0.051176,0,1.04882,0
0.0513995,0,1.0486,0
0.051623,0,1.04838,0
0.0518465,0,1.04815,0
0.0520699,0,1.04793,0
0.0522933,0,1.04771,0
0.0525167,0,1.04748,0
0.05274,0,1.04726,0
0.0529632,0,1.04704,0
0.0531864,0,1.04681,0
0.0534095,0,1.04659,0
0.0536326,0,1.04637,0
0.0538555,0,1.04614,0
0.0540784,0,1.04592,0
0.0543013,0,1.0457,0
0.054524,0,1.04548,0
0.0547466,0,1.04525,0
0.0549692,0,1.04503,0
0.0551916,0,1.04481,0
0.055414,0,1.04459,0
0.0556362,0,1.04436,0
0.0558583,0,1.04414,0
0.0560804,0,1.04392,0
0.0563022,0,1.0437,0
0.056524,0,1.04348,0
0.0567456,0,1.04325,0
0.0569671,0,1.04303,0
0.0571885,0,1.04281,0
0.0574097,0,1.04259,0
0.0576308,0,1.04237,0
0.0578517,0,1.04215,0
0.0580724,0,1.04193,0
0.058293,0,1.04171,0
0.0585134,0,1.04149,0
0.0587337,0,1.04127,0
0.0589538,0,1.04105,0
0.0591737,0,1.04083,0
0.0593934,0,1.04061,0
0.0596129,0,1.04039,0
0.0598323,0,1.04017,0
0.0600514,0,1.03995,0
0.0602704,0,1.03973,0
0.0604891,0,1.03951,0
0.0607076,0,1.03929,0
0.0609259,0,1.03907,0
0.061144,0,1.03886,0
0.0613619,0,1.03864,0
0.0615795,0,1.03842,0
0.061797,0,1.0382,0
0.0620141,0,1.03799,0
0.0622311,0,1.03777,0
0.0624478,0,1.03755,0
0.0626642,0,1.03734,0
0.0628804,0,1.03712,0
0.0630963,0,1.0369,0
0.063312,0,1.03669,0
0.0635274,0,1.03647,0
0.0637425,0,1.03626,0
0.0639574,0,1.03604,0
0.064172,0,1.03583,0
0.0643863,0,1.03561,0
0.0646003,0,1.0354,0
0.064814,0,1.03519,0
0.0650274,0,1.03497,0
0.0652405,0,1.03476,0
0.0654533,0,1.03455,0
0.0656658,0,1.03433,0
0.065878,0,1.03412,0
0.0660899,0,1.03391,0
0.0663014,0,1.0337,0
0.0665127,0,1.03349,0
0.0667236,0,1.03328,0
0.0669341,0,1.03307,0
0.0671444,0,1.03286,0
0.0673542,0,1.03265,0
0.0675638,0,1.03244,0
0.0677729,0,1.03223,0
0.0679818,0,1.03202,0
0.0681902,0,1.03181,0
0.0683983,0,1.0316,0
0.0686061,0,1.03139,0
0.0688134,0,1.03119,0
0.0690204,0,1.03098,0
0.069227,0,1.03077,0
0.0694333,0,1.03057,0
0.0696391,0,1.03036,0
0.0698445,0,1.03016,0
0.0700496,0,1.02995,0
0.0702542,0,1.02975,0
0.0704584,0,1.02954,0
0.0706623,0,1.02934,0
0.0708657,0,1.02913,0
0.0710687,0,1.02893,0
0.0712713,0,1.02873,0
0.0714734,0,1.02853,0
0.0716751,0,1.02832,0
0.0718764,0,1.02812,0
0.0720773,0,1.02792,0
0.0722777,0,1.02772,0
0.0724776,0,1.02752,0
0.0726771,0,1.02732,0
0.0728762,0,1.02712,0
0.0730748,0,1.02693,0
0.073273,0,1.02673,0
0.0734706,0,1.02653,0
0.0736678,0,1.02633,0
0.0738646,0,1.02614,0
0.0740608,0,1.02594,0
0.0742566,0,1.02574,0
0.0744519,0,1.02555,0
0.0746467,0,1.02535,0
0.074841,0,1.02516,0
0.0750348,0,1.02497,0
0.0752281,0,1.02477,0
0.0754209,0,1.02458,0
0.0756132,0,1.02439,0
0.075805,0,1.0242,0
0.0759963,0,1.024,0
0.076187,0,1.02381,0
0.0763772,0,1.02362,0
0.0765669,0,1.02343,0
0.0767561,0,1.02324,0
0.0769447,0,1.02306,0
0.0771328,0,1.02287,0
0.0773204,0,1.02268,0
0.0775074,0,1.02249,0
0.0776938,0,1.02231,0
0.0778797,0,1.02212,0
0.0780651,0,1.02193,0
0.0782498,0,1.02175,0
0.078434,0,1.02157,0
0.0786177,0,1.02138,0
0.0788008,0,1.0212,0
0.0789833,0,1.02102,0
0.0791652,0,1.02083,0
0.0793465,0,1.02065,0
0.0795273,0,1.02047,0
0.0797074,0,1.02029,0
0.079887,0,1.02011,0
0.0800659,0,1.01993,0
